"codmpio","ano","cod_dpto","depto","mpio","pobl_rur","pobl_urb","pobl_tot","indrural","altura","discapital","docen_total","t_establ","alumn_med","s11_ingles","s11_lectu","df_ing_propios","df_gast_inv","df_desemp_fisc","homicidios","extorsion","ataq_instpol","llegadas_pasajeros_nacionales","llegadas_internacionales","visitantes_extranjeros_no_residentes","visitantes_pnn","prestadores_de_servicios_turisticos_activos","establecimientos_de_alojamiento_y_hospedaje","actividades_terciarias","valor_agregado","participacion_terciarias","pdet","total_sisben","tasa_sisben","post","vocacion_turistica","tasa_homicidios","tasa_ataq_instpol","tasa_extorsion","log_t_establ","log_pobl_tot","tasa_docentes","tasa_alumnos_med","tasa_urbanizacion","valor_agregado_pc"
"05031",2021,"05","Antioquia","Amalfi",11342,16154,27496,0.412496358156204,1500,105.130867004395,234,63,372,45.7582015991211,47.9684143066406,65.0129714484607,81.5714724335531,67.6188863550423,19,4,,0,0,23,0,0,0,835.81499801647,982.963847238684,85.0300853245437,1,15001,54.5570264765784,1,0,69.1009601396567,,14.5475705557172,4.15888308335967,10.2218321867947,0.851032877509456,1.3529240616817,58.7503636892639,3.57493398035599
"05034",2013,"05","Antioquia","Andes",23022,21972,44994,0.51166820526123,1350,76.3103790283203,353,64,780,48.4200286865234,,69.59,84.73,70.7,31,5,0,0,0,4,0,0,0,244.013150055509,417.647074982249,58.4256815556245,0,0,0,0,0,68.8980752989287,0,11.1125927901498,4.17438726989564,10.714306651468,0.784549050984576,1.73356447526337,48.8331777570343,0.928228374854979
"05034",2014,"05","Antioquia","Andes",23092,22325,45417,0.50844395160675,1350,76.3103790283203,325,64,738,47.517520904541,49.8885917663574,72.7366770653175,85.0600432733283,71.9765311302743,31,12,0,0,0,16,0,0,0,307.531411850562,519.233788304113,59.227927530487,0,0,0,0,0,68.2563797696898,0,26.4218244269767,4.17438726989564,10.7236637812246,0.715591078230619,1.62494220225907,49.1556025276879,1.1432586659271
"05034",2015,"05","Antioquia","Andes",23147,22667,45814,0.505238592624664,1350,76.3103790283203,325,62,701,46.6792221069336,49.0606575012207,66.2333062556498,84.9036073442999,67.5986353291143,25,7,0,0,0,11,0,0,0,370.246155117562,693.219731123927,53.4096388914488,0,0,0,0,0,54.5684725193172,0,15.2791723054088,4.14313472639153,10.7323668273993,0.709390142751124,1.53009996944166,49.4761426638146,1.51311767390738
"05034",2016,"05","Antioquia","Andes",23205,23016,46221,0.502044498920441,1350,76.3103790283203,359,63,692,46.6181755065918,49.752124786377,65.77,79.44,66.44,23,3,0,0,0,9,0,0,0,308.660408473195,659.229582950193,46.8213830896171,0,40963,88.6242184288527,0,0,49.7609311784687,0,6.49055624066983,4.15888308335967,10.7412111542033,0.776703230133489,1.49715497284784,49.7955474784189,1.42625556121718
"05034",2017,"05","Antioquia","Andes",23256,23365,46621,0.498831003904343,1350,76.3103790283203,365,65,747,46.5665435791016,48.3125915527344,67.5829485870658,80.2727872932658,65.8797308398362,29,2,0,0,0,17,0,0,0,315.926236961319,677.381096130667,46.639364276026,0,41206,88.3850625254714,1,0,62.2037279337638,0,4.28991227129405,4.18965474202643,10.7498278117125,0.782908989511164,1.60228223332833,50.1169001093928,1.45295273831678
"05034",2018,"05","Antioquia","Andes",23019,20250,43269,0.531997501850128,1350,76.3103790283203,363,64,784,46.636173248291,48.1880912780762,65.14796115,84.05309306,65.31106729,43,5,0,0,0,15,0,0,0,338.420410486106,680.244917824149,49.7497888802444,0,41096,94.9779287711757,1,0,99.3783077954193,0,11.5556171855139,4.17438726989564,10.6752148332189,0.838937807668308,1.81192077468858,46.8002496013312,1.57212997255344
"05034",2019,"05","Antioquia","Andes",22862,20851,43713,0.523002326488495,1350,76.3103790283203,362,63,617,46.3069610595703,48.5601196289062,53.6414839470597,84.5680474553425,72.444233681939,34,9,0,0,0,26,0,0,0,374.124672215176,678.148702588176,55.1685302629522,0,39994,91.4922334317022,1,0,77.7800654267609,0,20.5888408482602,4.15888308335967,10.6854236959101,0.82812893189669,1.4114794225974,47.6997689474527,1.55136618989357
"05034",2020,"05","Antioquia","Andes",22743,21456,44199,0.514559149742126,1350,76.3103790283203,361,63,650,46.1243095397949,48.5457229614258,67.7,82.79,71.51,40,8,,0,0,15,0,0,0,354.545344176307,654.588563028667,54.1630826141978,0,39783,90.0088237290436,1,0,90.4997850630105,,18.0999570126021,4.15888308335967,10.6964800680658,0.816760560193669,1.47062150727392,48.5440847077988,1.48100310646998
"05034",2021,"05","Antioquia","Andes",22486,22399,44885,0.500969171524048,1350,76.3103790283203,357,63,641,47.1555366516113,49.2996711730957,74.5207623811342,85.3860368113745,72.5307167220575,45,15,,0,0,75,0,0,0,387.388988612958,654.895909105428,59.1527574423426,0,29768,66.3205970814303,1,0,100.25621031525,,33.41873677175,4.15888308335967,10.7118812211005,0.795365935167651,1.42809401804612,49.9030856633619,1.45905293328602
"05036",2013,"05","Antioquia","Angelópolis",3565,5115,8680,0.41071429848671,1950,19.2576770782471,54,10,129,47.2929077148438,,46.42,80.6,65.54,7,1,0,,,,,,,33.0368152664293,55.9382179980038,59.0594703385227,0,0,0,0,0,80.6451612903226,0,11.5207373271889,2.39789527279837,9.06889200839181,0.622119815668203,1.48617511520737,58.9285714285714,0.644449516106035
"05036",2014,"05","Antioquia","Angelópolis",3603,5203,8806,0.409152835607529,1950,19.2576770782471,52,10,117,47.9981079101562,47.9297218322754,40.9851684684975,78.8057175767731,64.8978586865868,3,,0,0,0,2,0,0,0,36.1549323037448,62.0486446387053,58.2686898549783,0,0,0,0,0,34.0676811265047,0,,2.39789527279837,9.08330213880546,0.590506472859414,1.32863956393368,59.0847149670679,0.704617813294405
"05036",2015,"05","Antioquia","Angelópolis",3647,5299,8946,0.407668232917786,1950,19.2576770782471,50,9,121,45.3964309692383,49.0985298156738,45.0603136993664,81.4658457635573,66.6658171482678,4,,0,0,0,2,0,0,0,35.5466304376334,62.0871268866805,57.2528190948697,0,0,0,0,0,44.7127207690588,0,,2.30258509299405,9.0990735595476,0.558909009613235,1.35255980326403,59.2331768388106,0.694021091959317
"05036",2016,"05","Antioquia","Angelópolis",3698,5384,9082,0.407179027795792,1950,19.2576770782471,58,11,112,47.9672355651855,48.762451171875,40.57,83.59,66.83,5,,0,,,,,,,36.6499858392805,67.2280243402375,54.5159346849119,0,5723,63.0147544593702,0,0,55.0539528738163,0,,2.484906649788,9.11415981350221,0.63862585333627,1.23320854437349,59.2820964545254,0.740233696765442
"05036",2017,"05","Antioquia","Angelópolis",3755,5461,9216,0.407443583011627,1950,19.2576770782471,57,11,116,44.8303413391113,46.5619926452637,50.9358531148077,82.7135391175641,69.7131432480081,4,,0,0,0,2,0,0,0,41.5675408832887,81.186939240295,51.199788133727,0,5704,61.8923611111111,1,0,43.4027777777778,0,,2.484906649788,9.12880488399366,0.618489583333333,1.25868055555556,59.2556423611111,0.880934670576117
"05036",2018,"05","Antioquia","Angelópolis",3588,2168,5756,0.623349547386169,1950,19.2576770782471,58,11,127,45.4151229858398,49.185489654541,43.74630681,83.8856045,66.93491342,4,2,0,0,0,1,0,0,0,43.0128283115418,82.1868969421382,52.3353842423616,0,5635,97.8978457261988,1,0,69.4927032661571,0,34.7463516330785,2.484906649788,8.65817178467581,1.00764419735928,2.20639332870049,37.6650451702571,1.42784741039156
"05036",2019,"05","Antioquia","Angelópolis",3538,2252,5790,0.61105352640152,1950,19.2576770782471,61,11,135,42.282398223877,45.0431518554688,49.9847517278016,87.5587169704671,72.7738929972595,1,,0,0,0,4,0,0,0,48.2051382992347,83.1259689339869,57.9904678615127,0,6074,104.905008635579,1,0,17.2711571675302,0,,2.484906649788,8.66406026722579,1.05354058721934,2.33160621761658,38.8946459412781,1.43568167416212
"05036",2020,"05","Antioquia","Angelópolis",3510,2331,5841,0.600924491882324,1950,19.2576770782471,58,11,142,44.1103553771973,45.4646148681641,47.73,78.98,66.89,7,2,,0,0,1,0,0,0,44.8552713354766,71.8016260268143,62.4711079923529,0,6013,102.944701249786,1,0,119.842492723849,,34.2407122068139,2.484906649788,8.67282848294769,0.992980653997603,2.43109056668379,39.9075500770416,1.22926940638271
"05036",2021,"05","Antioquia","Angelópolis",3470,2462,5932,0.584962904453278,1950,19.2576770782471,57,9,139,43.5371360778809,40.3487930297852,41.610383237337,83.9162754638054,67.5323699533065,3,4,,0,0,15,0,0,0,54.3408468068262,92.5307633101878,58.7273300930861,0,4190,70.633850303439,1,0,50.5731625084289,,67.4308833445718,2.30258509299405,8.68828526625864,0.960890087660148,2.34322319622387,41.5037086985839,1.55985777663836
"05038",2013,"05","Antioquia","Angostura",9707,1872,11579,0.838328003883362,1675,72.6895294189453,111,38,151,44.9883270263672,,48.17,82.02,61.46,1,2,0,0,0,1,0,0,0,62.1984597153905,182.823544190085,34.0210337738129,0,0,0,0,0,8.63632438034373,0,17.2726487606875,3.66356164612965,9.35703475112699,0.958632006218153,1.3040849814319,16.1671992400035,1.57892343198968
"05038",2014,"05","Antioquia","Angostura",9617,1847,11464,0.838886976242065,1675,72.6895294189453,98,38,,43.7132759094238,44.2796401977539,43.920680185858,81.3092204036264,61.4914419749578,5,,0,0,0,1,0,0,0,66.2859992096837,158.454829182049,41.8327415780606,0,0,0,0,0,43.6147941381717,0,,3.66356164612965,9.347054195292,0.854849965108165,,16.1113049546406,1.38219495099484
"05038",2015,"05","Antioquia","Angostura",9532,1822,11354,0.839527904987335,1675,72.6895294189453,103,38,134,45.3774261474609,45.3583602905273,48.3940819340305,82.8747095171404,64.660969445316,7,,0,0,0,1,0,0,0,66.1130676340755,116.36712271606,56.8142152963547,0,0,0,0,0,61.652281134402,0,,3.66356164612965,9.33741345453966,0.907169279549058,1.18020081028712,16.0472080324115,1.02489979492742
"05038",2016,"05","Antioquia","Angostura",9442,1798,11240,0.840035557746887,1675,72.6895294189453,105,40,152,42.0243492126465,44.0143737792969,46.09,84.07,63.61,6,2,0,0,0,0,0,0,0,72.4985376599859,123.180767087162,58.8554036270016,0,11789,104.884341637011,0,0,53.3807829181495,0,17.7935943060498,3.71357206670431,9.3273230874618,0.934163701067616,1.35231316725979,15.9964412811388,1.09591429792849
"05038",2017,"05","Antioquia","Angostura",9364,1775,11139,0.840649962425232,1675,72.6895294189453,102,41,74,42.3837661743164,42.4732666015625,49.942074388652,82.3396093367107,65.4588723889048,9,1,0,0,0,1,0,0,0,77.6423851438713,131.453956808137,59.0643195755559,0,11789,105.835353263309,1,0,80.7971990304336,0,8.97746655893707,3.73766961828337,9.31829751348127,0.915701589011581,0.664332525361343,15.9350031421133,1.18012350128501
"05038",2018,"05","Antioquia","Angostura",8809,2628,11437,0.770219445228577,1675,72.6895294189453,106,42,,41.3030242919922,41.7947883605957,46.52674147,81.75246891,63.21541394,4,,0,0,0,1,0,0,0,80.0425097399495,133.490575961038,59.9611689167566,0,11804,103.208883448457,1,0,34.9742065226895,0,,3.76120011569356,9.34469642447526,0.926816472851272,,22.978053685407,1.16718174312353
"05038",2019,"05","Antioquia","Angostura",8828,2634,11462,0.770197153091431,1675,72.6895294189453,105,42,,41.6919364929199,43.373477935791,45.3691772441621,85.247909624588,68.140463720305,8,4,0,0,0,0,0,0,0,85.0591373353373,136.118032104008,62.48924996972,0,12293,107.250043622404,1,0,69.7958471470947,0,34.8979235735474,3.76120011569356,9.34687973611501,0.916070493805619,,22.9802826731809,1.18755917033683
"05038",2020,"05","Antioquia","Angostura",8878,2658,11536,0.769590854644775,1675,72.6895294189453,107,42,,42.8561019897461,40.3961372375488,56.06,81.25,63.87,7,2,,0,0,2,0,0,0,83.6020804886957,132.851887982958,62.9287861527568,0,12533,108.642510402219,1,0,60.6796116504854,,17.3370319001387,3.76120011569356,9.35331454092729,0.92753120665742,,23.0409153952843,1.1516287099771
"05038",2021,"05","Antioquia","Angostura",8778,2937,11715,0.749295771121979,1675,72.6895294189453,105,39,,41.4902267456055,42.4750061035156,60.0163131832588,83.2218207176787,65.3504042590201,14,4,,0,0,10,0,0,0,96.2442755828455,145.109628518116,66.3252167107779,0,10413,88.8860435339309,1,0,119.504908237303,,34.1442594963722,3.68887945411394,9.36871070794762,0.89628681177977,,25.0704225352113,1.23866520288618
"05040",2013,"05","Antioquia","Anorí",10181,6477,16658,0.611177802085876,1550,117.609687805176,152,58,165,44.7211570739746,,48.73,88.34,71.1,11,3,0,0,0,1,0,0,0,70.9024921411784,104.684793154403,67.7295049306751,1,0,0,0,0,66.034337855685,0,18.0093648697323,4.07753744390572,9.72070588990972,0.912474486733101,0.990515067835274,38.8822187537519,0.628435545410031
"05040",2014,"05","Antioquia","Anorí",10249,6621,16870,0.607528150081635,1550,117.609687805176,127,58,115,44.7918510437012,45.2932052612305,48.4092597245733,90.2258939469986,70.4039553329995,17,,1,0,0,1,0,0,0,78.9665022967962,140.432577926595,56.230899882841,1,0,0,0,0,100.77059869591,5.92768227622999,,4.07753744390572,9.73335145060597,0.752815649081209,0.681683461766449,39.2471843509188,0.832439703180764
"05040",2015,"05","Antioquia","Anorí",10323,6763,17086,0.604178845882416,1550,117.609687805176,123,57,168,44.7827644348145,45.0528144836426,50.5250988095663,91.1504139134642,73.2369361096278,15,2,0,0,0,1,0,0,0,92.2751028287644,154.129421917349,59.8685842591731,1,0,0,0,0,87.7911740606344,0,11.7054898747513,4.06044301054642,9.74607321944827,0.719887627297202,0.983261149479106,39.5821140114714,0.902080193827396
"05040",2016,"05","Antioquia","Anorí",10401,6903,17304,0.601074874401093,1550,117.609687805176,174,66,170,42.3573341369629,42.373966217041,47.89,85.93,68.07,10,3,0,0,0,0,0,0,0,105.596564068604,199.568092175588,52.9125487533829,1,16123,93.1749884419787,0,0,57.7901063337957,0,17.3370319001387,4.20469261939097,9.75875075606944,1.00554785020804,0.982431807674526,39.8925104022191,1.153306126766
"05040",2017,"05","Antioquia","Anorí",10479,7042,17521,0.598082304000854,1550,117.609687805176,172,68,283,43.3205795288086,45.3270874023438,49.3580650714648,86.0928247267821,68.3380177272396,8,3,0,0,0,2,0,0,0,117.43000747019,143.405165818488,81.8868740187676,1,16395,93.5734261743051,1,0,45.6594943211004,0,17.1223103704126,4.23410650459726,9.77121251322631,0.981679127903658,1.61520461160893,40.1917698761486,0.818475919288214
"05040",2018,"05","Antioquia","Anorí",10687,7634,18321,0.583319664001465,1550,117.609687805176,166,68,152,40.6040725708008,43.1358642578125,54.39367011,86.28197758,67.98166068,26,8,0,0,0,2,0,0,0,128.442553825346,159.435439778839,80.5608552298759,1,16468,89.8859232574641,1,0,141.913651001583,0,43.6657387697178,4.23410650459726,9.81585780257515,0.906064079471645,0.829649036624638,41.6680312210032,0.870233283002232
"05040",2019,"05","Antioquia","Anorí",10734,8003,18737,0.572877168655396,1550,117.609687805176,182,67,167,40.5455513000488,42.2673416137695,45.8619836025402,88.5056773300058,68.8487138942317,7,4,0,0,0,1,0,0,0,135.271604624896,163.634905982746,82.6667169895643,1,17818,95.0952660511288,1,0,37.3592357367775,0,21.34813470673,4.21950770517611,9.83830882651113,0.971340129156215,0.891284624005977,42.71228051449,0.873325003910691
"05040",2020,"05","Antioquia","Anorí",10769,8335,19104,0.563703954219818,1550,117.609687805176,168,67,220,42.7485809326172,41.4600830078125,61.92,87.35,72.06,18,3,,0,0,3,0,0,0,126.566564337039,172.696065414714,73.2886206950348,1,18028,94.3676716917923,1,0,94.2211055276382,,15.7035175879397,4.21950770517611,9.857705359881,0.879396984924623,1.15159128978224,43.6296063651591,0.903978566869315
"05040",2021,"05","Antioquia","Anorí",10647,8757,19404,0.548701286315918,1550,117.609687805176,155,65,242,42.1528091430664,42.1713371276855,57.437275714267,50.9537811100535,53.5697574410438,20,5,,0,0,7,0,0,0,151.34304720819,236.954610276703,63.8700580805155,1,13969,71.9903112760256,1,0,103.07153164296,,25.7678829107401,4.18965474202643,9.87328604380301,0.798804370232942,1.24716553287982,45.1298701298701,1.22116373055403
"05042",2013,"05","Antioquia","Santafé de Antioquia",8949,15253,24202,0.36976283788681,570,42.0737800598145,249,46,440,45.6846237182617,,72.19,81.97,73.34,13,1,0,0,0,11,0,0,0,177.89041783862,247.355142993665,71.9170079447978,0,0,0,0,0,53.7145690438807,0,4.13188992645236,3.85014760171006,10.0942318714037,1.02884059168664,1.81803156763904,63.0237170481778,1.02204422359171
"05042",2014,"05","Antioquia","Santafé de Antioquia",8930,15439,24369,0.366449177265167,570,42.0737800598145,218,46,459,46.2021331787109,49.2345123291016,74.2841123562466,85.693604930395,74.3052293644232,12,,0,0,0,26,0,0,0,193.304670133669,283.250378423542,68.2451586506347,0,0,0,0,0,49.2428905576757,0,,3.85014760171006,10.1011081466193,0.894579178464443,1.8835405638311,63.355082276663,1.16233894876089
"05042",2015,"05","Antioquia","Santafé de Antioquia",8928,15621,24549,0.363680809736252,570,42.0737800598145,214,45,441,45.7142105102539,46.6737098693848,76.343042295291,87.1883448340785,75.1512027406326,16,1,0,0,0,46,0,0,0,209.748975787727,279.350363276307,75.0845545098732,0,0,0,0,0,65.1757709071653,0,4.07348568169783,3.8286413964891,10.1084671332227,0.871725935883335,1.79640718562874,63.6319198338018,1.13792970498312
"05042",2016,"05","Antioquia","Santafé de Antioquia",8925,15799,24724,0.360985279083252,570,42.0737800598145,212,45,459,45.756103515625,46.8103523254395,74.14,85.03,75.71,24,3,0,,,,,,,220.689386397426,268.005689604399,82.3450377949752,0,25975,105.059860863938,0,0,97.0716712506067,0,12.1339589063258,3.8286413964891,10.1155701564909,0.857466429380359,1.85649571266785,63.9014722536806,1.0839900081071
"05042",2017,"05","Antioquia","Santafé de Antioquia",8931,15974,24905,0.358602702617645,570,42.0737800598145,211,45,457,47.0967750549316,49.2752265930176,74.2699136852377,76.753034732339,73.8588558210967,17,5,0,0,0,42,0,0,0,249.228901533709,301.767905877199,82.5895983899394,0,26448,106.195543063642,1,0,68.259385665529,0,20.0762899016262,3.8286413964891,10.1228640172811,0.847219433848625,1.83497289700863,64.1397309777153,1.21167599227946
"05042",2018,"05","Antioquia","Santafé de Antioquia",9813,16351,26164,0.375057339668274,570,42.0737800598145,222,45,479,46.3556594848633,47.3128356933594,76.65544771,79.19631604,74.88761305,10,6,0,0,0,124,0,0,0,263.652569346878,318.931851915784,82.6673685187446,0,26939,102.962085308057,1,0,38.2204555878306,0,22.9322733526984,3.8286413964891,10.1721779188063,0.84849411404984,1.83075982265709,62.4942669316618,1.21897206816918
"05042",2019,"05","Antioquia","Santafé de Antioquia",9613,16985,26598,0.361418157815933,570,42.0737800598145,231,46,487,44.8470153808594,47.0000343322754,77.5475182992904,74.9124989915682,73.9547801064298,23,10,0,0,0,134,0,0,0,281.097849987382,406.085315102612,69.2213777581077,0,26564,99.8721708399128,1,0,86.4726671178284,0,37.5968117903602,3.85014760171006,10.1886289000782,0.86848635235732,1.83096473419054,63.8581848259268,1.5267513162742
"05042",2020,"05","Antioquia","Santa Fé De Antioquia",9422,17580,27002,0.348937124013901,570,42.0737800598145,219,46,479,45.9773292541504,47.4024543762207,81.38,78.63,73.71,6,9,,0,0,90,0,0,0,263.907526099843,311.57442653807,84.7012795729554,0,26171,96.9224501888749,1,0,22.2205762536108,,33.3308643804163,3.85014760171006,10.2037032499252,0.811051033256796,1.77394267091327,65.1062884230798,1.15389388392738
"05042",2021,"05","Antioquia","Santafé de Antioquia",9314,18107,27421,0.339666664600372,570,42.0737800598145,215,46,466,44.3834457397461,46.6677780151367,84.1555720070283,73.2557283090742,76.5072711643982,15,6,,0,0,176,0,0,0,308.735964711498,378.17986321877,81.6373357597043,0,13243,48.2951022938624,1,0,54.7026001969294,,21.8810400787717,3.85014760171006,10.2191008899166,0.784070602822654,1.69942744611794,66.03333211772,1.37916145734572
"05044",2013,"05","Antioquia","Anza",6299,1244,7543,0.83507889509201,625,29.0991840362549,62,19,68,48.5013771057129,,24.75,87.17,62.44,4,1,0,,,,,,,34.0414183796277,57.3163883314972,59.3921204224252,0,0,0,0,0,53.0292986875249,0,13.2573246718812,2.99573227355399,8.92850782431329,0.821954129656635,0.901498077687923,16.4921118918202,0.759861969130283
"05044",2014,"05","Antioquia","Anza",6304,1252,7556,0.834303855895996,625,29.0991840362549,65,19,69,47.6092224121094,47.1232604980469,32.0946839893988,85.4064744725001,62.6377247030715,,,0,0,0,1,0,0,0,37.1282775847719,60.9190841661778,60.946874190511,0,0,0,0,0,,0,,2.99573227355399,8.93022956502072,0.860243515087348,0.913181577554262,16.569613552144,0.806234570754073
"05044",2015,"05","Antioquia","Anza",6308,1260,7568,0.833509504795074,625,29.0991840362549,66,19,86,46.7857475280762,45.5776481628418,31.1957515695048,83.362252491724,60.9014376101036,1,,0,0,0,0,0,0,0,37.9387736605905,61.6301988273221,61.5587396803455,0,0,0,0,0,13.2135306553911,0,,2.99573227355399,8.93181623730917,0.872093023255814,1.13636363636364,16.6490486257928,0.81435252150267
"05044",2016,"05","Antioquia","Anza",6312,1268,7580,0.832717657089233,625,29.0991840362549,73,19,113,47.6099472045898,48.2766304016113,29.51,84.25,62.24,7,,0,,,,,,,38.1861271184492,69.6410337723482,54.8327976337586,0,7467,98.509234828496,0,0,92.3482849604222,0,,2.99573227355399,8.9334003960563,0.963060686015831,1.49076517150396,16.7282321899736,0.918747147392456
"05044",2017,"05","Antioquia","Anza",6316,1275,7591,0.832037925720215,625,29.0991840362549,68,19,72,44.8590927124023,46.3353462219238,36.1458793261607,83.544071773409,61.1950344785052,3,1,0,0,0,0,0,0,0,42.1813783008314,92.1797369353114,45.7599247982589,0,7522,99.0910288499539,1,0,39.5204847846134,0,13.1734949282045,2.99573227355399,8.93485034028976,0.895797655117903,0.948491634830721,16.7962060334607,1.21432929700054
"05044",2018,"05","Antioquia","Anza",5752,1258,7010,0.820542097091675,625,29.0991840362549,68,19,35,44.3288116455078,47.5822410583496,35.27475281,86.36293154,65.61040052,3,2,0,0,0,3,0,0,0,45.4814948161384,109.744671756711,41.4430095676668,0,7546,107.646219686163,1,0,42.7960057061341,0,28.5306704707561,2.99573227355399,8.85523562320697,0.970042796005706,0.499286733238231,17.9457917261056,1.56554453290601
"05044",2019,"05","Antioquia","Anzá",5791,1294,7085,0.817360639572144,625,29.0991840362549,73,19,37,43.3297920227051,46.0161323547363,49.302147250544,88.7105357587352,66.5407362966271,1,1,0,0,0,1,0,0,0,49.527470495744,110.341498824081,44.8856241972082,0,7872,111.107974594213,1,0,14.1143260409315,0,14.1143260409315,2.99573227355399,8.86587628542542,1.030345800988,0.522230063514467,18.2639378969654,1.55739589024815
"05044",2020,"05","Antioquia","Anzá",5839,1330,7169,0.814478993415833,625,29.0991840362549,73,19,34,45.1740112304688,44.0883750915527,30.62,81.56,60.48,4,,,0,0,2,0,0,0,50.113207760229,105.318254510595,47.5826417681349,0,7995,111.521830101827,1,0,55.7957874180499,,,2.99573227355399,8.87766093359367,1.01827312037941,0.474264193053424,18.5520993165016,1.46907873497831
"05044",2021,"05","Antioquia","Anzá",5773,1507,7280,0.792994499206543,625,29.0991840362549,68,18,52,43.5546226501465,48.109733581543,42.8648767130434,86.9246108591388,67.4726943859254,3,4,,0,0,8,0,0,0,57.1145269200717,138.218625365816,41.3218745078021,0,6354,87.2802197802198,1,0,41.2087912087912,,54.9450549450549,2.94443897916644,8.89302349439471,0.934065934065934,0.714285714285714,20.7005494505494,1.89860749128868
"05045",2013,"05","Antioquia","Apartadó",22919,144976,167895,0.136507943272591,28,209.224334716797,1153,78,2586,47.264289855957,,79.03,82.58,63.06,33,3,0,9,0,65,0,0,0,924.32038969852,1490.38237202155,62.019009822612,1,0,0,0,0,19.6551416063611,0,1.78683105512374,4.36944785246702,12.0311000190773,0.686738735519223,1.54024836951666,86.3492063492064,0.887687168779026
"05045",2014,"05","Antioquia","Apartadó",23435,149573,173008,0.135456159710884,28,209.224334716797,965,78,2667,47.0871696472168,47.8506088256836,79.2742035382513,89.7833662001718,73.1627029108231,37,17,0,0,0,76,0,0,0,988.203761036426,1488.97409254344,66.3680963950417,1,0,0,0,0,21.3862942754092,0,9.82613520762046,4.36944785246702,12.0610988952481,0.557777675020808,1.54154721168963,86.4543836123185,0.860638867880929
"05045",2015,"05","Antioquia","Apartadó",23973,154284,178257,0.134485602378845,28,209.224334716797,997,79,2629,48.4468841552734,48.6084213256836,85.8443202392098,90.6142755461464,75.4065916306832,27,16,0,26,0,80,0,0,0,1224.66762704591,1846.38125646868,66.3279928105513,1,0,0,0,0,15.1466702569885,0,8.97580459673393,4.38202663467388,12.0909872180548,0.559304823933983,1.47483689280084,86.5514397751561,1.03579733557094
